kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
b+tree-rodinia-3.4.sm_75.ptx 47 : 2560000 23440416 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 47 : 1536000 9470944 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 551 : 6000 55108 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 214 : 1536000 14098688 0 0 0 0 0 0 0 
b+tree-rodinia-3.4.sm_75.ptx 383 : 10000 62243 0 0 0 0 0 0 0 
b+tree-rodinia-3.4.sm_75.ptx 46 : 2560000 16032960 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 46 : 1536000 9655264 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 550 : 6000 1687479 183232 0 0 6000 6000 0 0 
b+tree-rodinia-3.8.sm_75.ptx 213 : 1536000 271953280 0 0 0 48000 48000 0 0 
b+tree-rodinia-3.4.sm_75.ptx 382 : 10000 2846212 314368 0 0 10000 10000 0 0 
b+tree-rodinia-3.4.sm_75.ptx 45 : 2560000 501027328 60160 0 0 80000 80000 0 0 
b+tree-rodinia-3.8.sm_75.ptx 45 : 1536000 8398656 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 212 : 1536000 8279808 0 0 0 0 0 0 0 
b+tree-rodinia-3.4.sm_75.ptx 381 : 10000 91764 0 0 0 0 0 0 0 
b+tree-rodinia-3.4.sm_75.ptx 44 : 2560000 13454496 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 44 : 1536000 26900608 0 0 0 0 0 0 0 
b+tree-rodinia-3.4.sm_75.ptx 34 : 2560000 38708736 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 34 : 1536000 23026816 0 0 0 0 0 0 0 
b+tree-rodinia-3.4.sm_75.ptx 198 : 2560000 23561248 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 535 : 6000 67778 0 0 0 6000 6000 0 0 
b+tree-rodinia-3.4.sm_75.ptx 380 : 10000 91715 0 0 0 0 0 0 0 
b+tree-rodinia-3.4.sm_75.ptx 43 : 2560000 23591552 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 43 : 1536000 26888992 0 0 0 0 0 0 0 
b+tree-rodinia-3.4.sm_75.ptx 200 : 2560000 23389632 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 200 : 1536000 9436512 0 0 0 0 0 0 0 
b+tree-rodinia-3.4.sm_75.ptx 379 : 10000 61035 0 0 0 0 0 0 0 
b+tree-rodinia-3.4.sm_75.ptx 42 : 2560000 23513728 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 42 : 1536000 27146080 0 0 0 0 0 0 0 
b+tree-rodinia-3.4.sm_75.ptx 209 : 2560000 15526880 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 546 : 1536000 449454528 4580512 0 0 234136 48000 0 0 
b+tree-rodinia-3.8.sm_75.ptx 209 : 6000 72586 0 0 0 6000 6000 0 0 
b+tree-rodinia-3.4.sm_75.ptx 378 : 10000 2717333 306176 0 0 10000 10000 0 0 
b+tree-rodinia-3.4.sm_75.ptx 41 : 2560000 15777920 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 41 : 1536000 27172352 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 545 : 1536000 279789568 0 0 0 48000 48000 0 0 
b+tree-rodinia-3.8.sm_75.ptx 208 : 6000 1389747 39328 0 0 6000 6000 0 0 
