kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
quasirandomGenerator.3.sm_75.ptx 117 : 28311552 201392640 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 116 : 28311552 201599776 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 115 : 28311552 201822080 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 114 : 28311552 201418304 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 113 : 28311552 201630752 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 112 : 28311552 201618848 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 111 : 28311552 201360448 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 110 : 28311552 201734592 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 109 : 28311552 201609568 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 108 : 28311552 201474240 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 63 : 442368 10283200 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 62 : 442368 10499680 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 61 : 442368 10693408 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 60 : 442368 10956800 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 59 : 442368 10784160 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 58 : 442368 10686976 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 57 : 442368 10980160 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 56 : 442368 11278016 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 55 : 442368 11535936 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 54 : 442368 11576800 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 53 : 442368 11852416 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 52 : 442368 11876672 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 51 : 442368 12524768 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 50 : 442368 12669408 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 49 : 442368 12866048 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 48 : 442368 13066336 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 47 : 442368 13446976 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 46 : 442368 14024928 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 45 : 442368 14238976 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 44 : 442368 15259328 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 32 : 442368 4926592 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 31 : 442368 3145856 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 30 : 442368 2987680 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 29 : 442368 13099648 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 27 : 442368 10543808 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 106 : 28311552 201483168 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 28 : 442368 10616128 0 0 0 0 0 0 0 
