0	80.075317
1	80.089256
2	80.089256
3	80.089256
4	80.089256
5	80.089256
6	80.089256
7	80.089256
8	80.089256
9	80.089256
10	80.089256
11	80.089256
12	80.089256
13	80.089256
14	80.089256
15	80.074913
16	80.069412
17	80.069412
18	80.069412
19	80.069412
20	80.069412
21	80.069412
22	81.384048
23	81.480980
24	81.480980
25	80.410141
26	80.370255
27	80.370255
28	80.370255
29	86.942345
30	87.686440
31	87.686440
32	87.686440
33	87.686440
34	85.580093
35	80.089256
36	80.089256
37	80.089256
38	80.089256
39	80.089256
40	80.089256
41	80.089256
42	80.089256
43	80.089256
44	80.089256
45	80.089256
46	80.089256
47	80.089256
48	80.089256
49	80.075317
50	80.089256
51	80.105774
52	80.105774
53	80.105774
54	80.105774
55	80.105774
56	80.105774
57	80.105774
58	80.105774
59	80.105774
60	80.105774
61	80.105774
62	80.105774
63	80.105774
64	80.105774
65	80.088783
66	80.082260
67	80.082260
68	80.082260
69	80.082260
70	80.082260
71	80.082260
72	81.640190
73	81.755058
74	81.755058
75	80.486053
76	80.438782
77	80.438782
78	80.438782
79	88.227158
80	89.108971
81	89.108971
82	89.108971
83	89.108971
84	86.612778
85	80.105774
86	80.105774
87	80.105774
88	80.105774
89	80.105774
90	80.105774
91	80.105774
92	80.105774
93	80.105774
94	80.105774
95	80.105774
96	80.105774
97	80.105774
98	80.105774
99	80.089256
100	80.089256
101	80.105774
102	80.105774
103	80.105774
104	80.105774
105	80.105774
106	80.105774
107	80.105774
108	80.105774
109	80.105774
110	80.105774
111	80.105774
112	80.105774
113	80.105774
114	80.105774
115	80.804741
116	81.072876
117	81.072876
118	81.072876
119	81.072876
120	81.072876
121	81.072876
122	81.708221
123	81.755058
124	81.755058
125	80.486053
126	80.438782
127	80.438782
128	80.438782
129	84.991188
130	85.506592
131	85.506592
132	85.506592
133	85.506592
134	84.009186
135	80.105774
136	80.105774
137	80.105774
138	80.105774
139	80.105774
140	80.105774
141	80.105774
142	80.105774
143	80.105774
144	80.105774
145	80.105774
146	80.105774
147	80.105774
148	80.105774
149	80.089256
150	80.089256
151	80.105774
152	80.105774
153	80.105774
154	80.105774
155	80.105774
156	80.105774
157	80.105774
158	80.105774
159	80.105774
160	80.105774
161	80.105774
162	80.105774
163	80.105774
164	80.105774
165	81.020775
166	81.371788
167	81.371788
168	81.371788
169	81.371788
170	81.371788
171	81.371788
172	81.728745
173	81.755058
174	81.755058
175	80.486053
176	80.438782
177	80.438782
178	80.438782
179	83.708282
180	84.078430
181	84.078430
182	84.078430
183	84.078430
184	82.977005
185	80.105774
186	80.105774
187	80.105774
188	80.105774
189	80.105774
190	80.105774
191	80.105774
192	80.105774
193	80.105774
194	80.105774
195	80.105774
196	80.105774
197	80.105774
198	80.105774
199	80.089256
200	80.089256
201	80.105774
202	80.105774
203	80.105774
204	80.105774
205	80.105774
206	80.105774
207	80.105774
208	80.105774
209	80.105774
210	80.105774
211	80.105774
212	80.105774
213	80.105774
214	80.105774
215	81.020775
216	81.371788
217	81.371788
218	81.371788
219	81.371788
220	81.371788
221	81.371788
222	80.736496
223	80.689659
224	80.728470
225	84.032997
226	84.015312
227	84.015312
228	84.015312
229	84.072029
230	84.078430
231	84.078430
232	84.078430
233	84.078430
234	82.977005
235	80.105774
236	80.105774
237	80.105774
238	80.105774
239	80.105774
240	80.105774
241	80.105774
242	80.105774
243	80.105774
244	80.105774
245	80.105774
246	80.105774
247	80.105774
248	80.105774
249	80.089256
250	80.089256
251	80.105774
252	80.105774
253	80.105774
254	80.105774
255	80.105774
256	80.105774
257	80.105774
258	80.105774
259	80.105774
260	80.105774
261	80.105774
262	80.105774
263	80.105774
264	80.105774
265	81.370575
266	81.855766
267	81.855766
268	81.855766
269	81.855766
270	81.855766
271	81.855766
272	80.176262
273	80.052429
274	80.114449
275	86.154465
276	86.154465
277	86.154465
278	86.154465
279	84.289597
280	84.078430
281	84.078430
282	84.078430
283	84.078430
284	82.977005
285	80.105774
286	80.105774
287	80.105774
288	80.105774
289	80.105774
290	80.105774
291	80.105774
292	80.105774
293	80.105774
294	80.105774
295	80.105774
296	80.105774
297	80.105774
298	80.105774
299	80.089256
300	80.089256
301	80.105774
302	80.105774
303	80.105774
304	80.105774
305	80.105774
306	80.105774
307	80.105774
308	80.105774
309	80.105774
310	80.105774
311	80.105774
312	80.105774
313	80.105774
314	80.105774
315	81.204628
316	81.626167
317	81.626167
318	81.626167
319	81.626167
320	81.626167
321	81.626167
322	80.160492
323	80.052429
324	80.114449
325	86.154465
326	86.154465
327	86.154465
328	86.154465
329	84.289597
330	84.078430
331	84.078430
332	84.078430
333	84.078430
334	82.977005
335	80.105774
336	80.105774
337	80.105774
338	80.105774
339	80.105774
340	80.105774
341	80.105774
342	80.105774
343	80.105774
344	80.105774
345	80.105774
346	80.105774
347	80.105774
348	80.105774
349	80.089256
350	80.089256
351	80.105774
352	80.105774
353	80.105774
354	80.105774
355	80.105774
356	80.105774
357	80.105774
358	80.105774
359	80.105774
360	80.105774
361	80.105774
362	80.105774
363	80.105774
364	80.105774
365	81.020767
366	81.371765
367	81.371765
368	81.371765
369	81.371765
370	81.371765
371	81.371765
372	80.143021
373	80.052429
374	80.080490
375	82.813339
376	82.813339
377	82.813339
378	82.813339
379	83.949783
380	84.078430
381	84.078430
382	84.078430
383	84.078430
384	82.977005
385	80.105774
386	80.105774
387	80.105774
388	80.105774
389	80.105774
390	80.105774
391	80.105774
392	80.105774
393	80.105774
394	80.105774
395	80.105774
396	80.105774
397	80.105774
398	80.105774
399	80.089256
400	80.089256
401	80.105774
402	80.105774
403	80.105774
404	80.105774
405	80.105774
406	80.105774
407	80.105774
408	80.105774
409	80.105774
410	80.105774
411	80.105774
412	80.105774
413	80.105774
414	80.105774
415	81.020767
416	81.371765
417	81.371765
418	81.371765
419	81.371765
420	81.371765
421	81.371765
422	80.143021
423	80.052429
424	80.062630
425	81.056534
426	81.056534
427	81.056534
428	81.056534
429	83.771095
430	84.078430
431	84.078430
432	84.078430
433	84.078430
434	82.977005
435	80.105774
436	80.105774
437	80.105774
438	80.105774
439	80.105774
440	80.105774
441	80.105774
442	80.105774
443	80.105774
444	80.105774
445	80.105774
446	80.105774
447	80.105774
448	80.105774
449	80.089256
450	80.089256
451	80.105774
452	80.105774
453	80.105774
454	80.105774
455	80.105774
456	80.105774
457	80.105774
458	80.105774
459	80.105774
460	80.105774
461	80.105774
462	80.105774
463	80.105774
464	80.105774
465	82.537529
466	83.470375
467	83.470375
468	83.470375
469	83.470375
470	83.470375
471	83.470375
472	83.224747
473	83.206657
474	83.039650
475	80.355438
476	80.355438
477	80.355438
478	80.355438
479	80.898064
480	80.959503
481	80.959503
482	80.959503
483	80.959503
484	80.722801
485	80.105774
486	80.105774
487	80.105774
488	80.105774
489	80.105774
490	80.105774
491	80.105774
492	80.105774
493	80.105774
494	80.105774
495	80.105774
496	80.105774
497	80.105774
498	80.105774
499	80.089256
500	80.089256
501	80.105774
502	80.105774
503	80.105774
504	80.105774
505	80.105774
506	80.105774
507	80.105774
508	80.105774
509	80.105774
510	80.105774
511	80.105774
512	80.105774
513	80.105774
514	80.105774
515	82.916466
516	83.994682
517	83.994682
518	83.994682
519	83.994682
520	83.994682
521	83.994682
522	83.994682
523	83.994682
524	83.783409
525	80.180283
526	80.180283
527	80.180283
528	80.180283
529	80.180283
530	80.180283
531	80.180283
532	80.180283
533	80.180283
534	80.159622
535	80.105774
536	80.105774
537	80.105774
538	80.105774
539	80.105774
540	80.105774
541	80.105774
542	80.105774
543	80.105774
544	80.105774
545	80.105774
546	80.105774
547	80.105774
548	80.105774
549	80.089256
550	80.089256
551	80.105774
552	80.105774
553	80.105774
554	80.105774
555	80.105774
556	80.105774
557	80.105774
558	80.105774
559	80.105774
560	80.105774
561	80.105774
562	80.105774
563	80.105774
564	80.105774
565	82.205666
566	83.011215
567	83.011215
568	83.011215
569	83.011215
570	83.011215
571	83.011215
572	83.011215
573	83.011215
574	82.907791
575	81.899338
576	82.244919
577	82.244919
578	82.244919
579	82.244919
580	82.244919
581	82.244919
582	82.244919
583	82.244919
584	81.651825
585	80.105774
586	80.105774
587	80.105774
588	80.105774
589	80.105774
590	80.105774
591	80.105774
592	80.105774
593	80.105774
594	80.105774
595	80.105774
596	80.105774
597	80.105774
598	80.105774
599	80.089256
600	80.089256
601	80.105774
602	80.105774
603	80.105774
604	80.105774
605	80.105774
606	80.105774
607	80.105774
608	80.105774
609	80.105774
610	80.105774
611	80.105774
612	80.105774
613	80.105774
614	80.105774
615	81.523987
616	82.068031
617	82.068031
618	82.068031
619	82.068031
620	82.068031
621	82.068031
622	82.068031
623	82.068031
624	82.068031
625	83.547966
626	84.224968
627	84.224968
628	84.224968
629	84.224968
630	84.224968
631	84.224968
632	84.224968
633	84.224968
634	83.082909
635	80.105774
636	80.105774
637	80.105774
638	80.105774
639	80.105774
640	80.105774
641	80.105774
642	80.105774
643	80.105774
644	80.105774
645	80.105774
646	80.105774
647	80.105774
648	80.105774
649	80.089256
650	80.089256
651	80.105774
652	80.105774
653	80.105774
654	80.105774
655	80.105774
656	80.105774
657	80.105774
658	80.105774
659	80.105774
660	80.105774
661	80.105774
662	80.105774
663	80.105774
664	80.105774
665	81.523987
666	82.068031
667	82.068031
668	82.068031
669	82.068031
670	82.068031
671	82.068031
672	82.068031
673	82.068031
674	82.068031
675	83.547966
676	84.224968
677	84.224968
678	84.224968
679	84.224968
680	84.224968
681	84.224968
682	84.224968
683	84.224968
684	83.082909
685	80.105774
686	80.105774
687	80.105774
688	80.105774
689	80.105774
690	80.105774
691	80.105774
692	80.105774
693	80.105774
694	80.105774
695	80.105774
696	80.105774
697	80.105774
698	80.105774
699	80.089256
700	80.089256
701	80.105774
702	80.105774
703	80.105774
704	80.105774
705	80.105774
706	80.105774
707	80.105774
708	80.105774
709	80.105774
710	80.105774
711	80.105774
712	80.105774
713	80.105774
714	80.105774
715	81.523987
716	82.068031
717	82.068031
718	82.068031
719	82.068031
720	82.068031
721	82.068031
722	82.068031
723	82.068031
724	82.068031
725	83.547966
726	84.224968
727	84.224968
728	84.224968
729	84.224968
730	84.224968
731	84.224968
732	84.224968
733	84.224968
734	83.082909
735	80.105774
736	80.105774
737	80.105774
738	80.105774
739	80.105774
740	80.105774
741	80.105774
742	80.105774
743	80.105774
744	80.105774
745	80.105774
746	80.105774
747	80.105774
748	80.105774
749	80.089256
750	80.089256
751	80.105774
752	80.105774
753	80.105774
754	80.105774
755	80.105774
756	80.105774
757	80.105774
758	80.105774
759	80.105774
760	80.105774
761	80.105774
762	80.105774
763	80.105774
764	80.105774
765	81.523987
766	82.068031
767	82.068031
768	82.068031
769	82.068031
770	82.068031
771	82.068031
772	82.068031
773	82.068031
774	82.068031
775	83.547966
776	84.224968
777	84.224968
778	84.224968
779	84.224968
780	84.224968
781	84.224968
782	84.224968
783	84.224968
784	83.082909
785	80.105774
786	80.105774
787	80.105774
788	80.105774
789	80.105774
790	80.105774
791	80.105774
792	80.105774
793	80.105774
794	80.105774
795	80.105774
796	80.105774
797	80.105774
798	80.105774
799	80.089256
800	80.089256
801	80.105774
802	80.105774
803	80.105774
804	80.105774
805	80.105774
806	80.105774
807	80.105774
808	80.105774
809	80.105774
810	80.105774
811	80.105774
812	80.105774
813	80.105774
814	80.105774
815	81.523987
816	82.068031
817	82.068031
818	82.068031
819	82.068031
820	82.068031
821	82.068031
822	82.068031
823	82.068031
824	82.068031
825	83.547966
826	84.224968
827	84.224968
828	84.224968
829	84.224968
830	84.224968
831	84.224968
