kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
sobolQRNG.3.sm_75.ptx 50 : 3200 16512 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 129 : 6400 45568 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 216 : 9993600 71137856 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 49 : 3200 19200 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 128 : 6400 48608 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 215 : 9993600 70832672 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 48 : 3200 483136 0 0 0 400 100 0 0 
sobolQRNG.3.sm_75.ptx 127 : 6400 46944 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 214 : 9993600 98188512 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 47 : 3200 29952 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 126 : 6400 216704 0 200 200 0 0 0 0 
sobolQRNG.3.sm_75.ptx 203 : 9993600 105468032 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 36 : 6400 38848 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 115 : 6400 49920 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 202 : 9993600 69985440 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 35 : 6400 61568 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 114 : 6400 232672 0 200 200 0 0 0 0 
sobolQRNG.3.sm_75.ptx 201 : 9993600 99349792 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 34 : 6400 33344 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 113 : 6400 63040 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 200 : 9993600 68864352 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 33 : 6400 88448 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 112 : 6400 44160 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 68 : 6400 63808 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 198 : 9993600 70461472 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 31 : 6400 78080 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 110 : 6400 45472 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 69 : 6400 45408 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 199 : 9993600 70253344 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 32 : 6400 72064 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 111 : 6400 45664 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 204 : 9993600 69564544 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 37 : 6400 35456 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 116 : 6400 50016 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 205 : 9993600 373211744 0 312300 312300 0 0 0 0 
sobolQRNG.3.sm_75.ptx 38 : 6400 38976 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 117 : 6400 45856 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 55 : 6400 37664 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 134 : 6400 0 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 206 : 9993600 70092032 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 39 : 6400 18176 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 118 : 6400 64256 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 208 : 9993600 100419488 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 41 : 3200 19392 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 209 : 9993600 71037248 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 42 : 3200 19264 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 121 : 6400 46720 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 210 : 9993600 101141344 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 43 : 3200 19392 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 122 : 6400 44576 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 211 : 9993600 71617024 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 44 : 3200 19648 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 123 : 6400 45856 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 212 : 9993600 106916768 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 45 : 3200 29440 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 124 : 6400 44512 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 213 : 9993600 176490240 0 0 0 1249200 312300 0 0 
sobolQRNG.3.sm_75.ptx 46 : 3200 19456 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 125 : 6400 63840 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 70 : 6400 0 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 72 : 6400 46304 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 73 : 6400 64448 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 74 : 6400 45920 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 75 : 6400 44864 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 76 : 6400 44928 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 77 : 6400 0 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 79 : 6400 46016 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 80 : 6400 0 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 81 : 6400 44960 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 92 : 6400 44800 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 93 : 6400 43680 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 97 : 6400 45088 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 98 : 6400 45152 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 109 : 6400 45056 0 0 0 0 0 0 0 
sobolQRNG.3.sm_75.ptx 133 : 6400 45440 0 0 0 0 0 0 0 
